absolute, link, Address, Latitude, Longitude, Price, #Bed, #Bath, Square Foot, Year Built, date1, price1, date2, price2, date3, price3, date4, price4, date5, price5, date6, price6, date7, price7, link1, ZestYear 2015, ZestPrice 2015 , ZestYear 2016, ZestPrice 2016, ZestYear 2017, ZestPrice 2017, ZestYear 2018, ZestPrice 2018, ZestYear 2019, ZestPrice 2019, ZestYear 2020, ZestPrice 2020
277,https://www.zillow.com/homedetails/751-Sinlea-Ave-Mount-Pleasant-SC-29464/10925464_zpid/,751 Sinlea Ave Mount Pleasant SC 29464,32.7876408,-79.86035809999998,575000.0,3.0,3.0,1930.0,1959,8/20/2020,575000.0,8/4/2020,600000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/751-Sinlea-Ave-Mount-Pleasant-SC-29464/10925464_zpid/,Dec 2014,380.0,Jan 2016,456.0,Jan 2017,504.0,Dec 2017,577.0,Jan 2019,557,Feb 2020,596.0
278,https://www.zillow.com/homedetails/1527-Macoma-Dr-Mount-Pleasant-SC-29466/88966642_zpid/,1527 Macoma Dr Mount Pleasant SC 29466,32.870756300000004,-79.7499109,575000.0,4.0,3.0,2284.0,2007,7/25/2020,575000.0,4/8/2020,590000.0,10/7/2004,65000.0,6/29/2001,52000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1527-Macoma-Dr-Mount-Pleasant-SC-29466/88966642_zpid/,Dec 2014,339.0,Jan 2016,354.0,Jan 2017,368.0,Dec 2017,391.0,Jan 2019,389,Feb 2020,384.0
279,https://www.zillow.com/homedetails/995-Law-Ln-Mount-Pleasant-SC-29464/10934219_zpid/,995 Law Ln Mount Pleasant SC 29464,32.8353317,-79.8442295,574900.0,3.0,2.0,1754.0,1976,9/2/2020,574900.0,6/18/2018,510000.0,12/29/2017,335000.0,12/16/2017,335000.0,12/14/2017,335000.0,12/12/2017,375000.0,12/9/2017,385000.0,https://www.zillow.com/homedetails/995-Law-Ln-Mount-Pleasant-SC-29464/10934219_zpid/,Dec 2014,331.0,Jan 2016,351.0,Jan 2017,368.0,Sold for,335.0,Jan 2019,520,Feb 2020,537.0
280,https://www.zillow.com/homedetails/545-Hidden-Blvd-Mount-Pleasant-SC-29464/10928907_zpid/,545 Hidden Blvd Mount Pleasant SC 29464,32.8317624,-79.87286490000001,574900.0,3.0,3.0,2150.0,1991,9/3/2020,574900.0,5/21/2008,370000.0,4/4/2007,411600.0,12/21/2004,289000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/545-Hidden-Blvd-Mount-Pleasant-SC-29464/10928907_zpid/,Dec 2014,413.0,Jan 2016,408.0,Jan 2017,432.0,Dec 2017,471.0,Jan 2019,452,Feb 2020,465.0
281,https://www.zillow.com/homedetails/2920-Tranquility-Rd-Mount-Pleasant-SC-29466/247530347_zpid/,2920 Tranquility Rd Mount Pleasant SC 29466,32.854561600000004,-79.78020190000001,574900.0,4.0,3.0,2356.0,2018,8/22/2020,574900.0,11/20/2018,485210.0,9/29/2018,486710.0,9/21/2018,486710.0,9/20/2018,506710.0,9/11/2018,486710.0,8/9/2018,496710.0,https://www.zillow.com/homedetails/2920-Tranquility-Rd-Mount-Pleasant-SC-29466/247530347_zpid/,Oct 2014,375.0,Oct 2015,338.0,Oct 2016,237.0,Sep 2017,295.0,Sold for,471,Sep 2019,493.0
282,https://www.zillow.com/homedetails/3575-Bacshore-Dr-Mount-Pleasant-SC-29466/247524841_zpid/,3575 Bacshore Dr Mount Pleasant SC 29466,32.8944973,-79.76824429999999,527000.0,3.0,3.0,2185.0,2018,8/27/2020,527000.0,8/6/2020,535000.0,3/21/2018,474900.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/3575-Bacshore-Dr-Mount-Pleasant-SC-29466/247524841_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
283,https://www.zillow.com/homedetails/1225-Gatch-Ct-16-Mount-Pleasant-SC-29464/2082473318_zpid/,1225 Gatch Ct #16 Mount Pleasant SC 29464,32.7980164,-79.8576976,525955.0,2.0,3.0,1956.0,2020,10/19/2019,525955.0,10/6/2019,512400.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1225-Gatch-Ct-16-Mount-Pleasant-SC-29464/2082473318_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Listed for,nan
284,https://www.zillow.com/homedetails/2820-Colonnade-Dr-Mount-Pleasant-SC-29466/52906338_zpid/,2820 Colonnade Dr Mount Pleasant SC 29466,32.8605328,-79.80049659999999,525000.0,4.0,3.0,2560.0,1998,9/5/2020,525000.0,11/2/2017,474900.0,10/28/2017,479900.0,9/22/2017,479900.0,8/17/2017,479900.0,8/5/2017,484000.0,7/9/2017,489000.0,https://www.zillow.com/homedetails/2820-Colonnade-Dr-Mount-Pleasant-SC-29466/52906338_zpid/,Dec 2014,405.0,Jan 2016,421.0,Jan 2017,451.0,Sold for,480.0,Jan 2019,498,Feb 2020,513.0
285,https://www.zillow.com/homedetails/1219-Gatch-Ct-18-Mount-Pleasant-SC-29464/2078015414_zpid/,1219 Gatch Ct #18 Mount Pleasant SC 29464,32.7980164,-79.8576976,523445.0,3.0,3.0,1956.0,2020,9/2/2020,523445.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1219-Gatch-Ct-18-Mount-Pleasant-SC-29464/2078015414_zpid/,Oct 2014,nan,Oct 2015,nan,Mar 2017,nan,Mar 2018,nan,Sep 2019,nan,nan,nan
286,https://www.zillow.com/homedetails/926-Pitt-St-Mount-Pleasant-SC-29464/10926211_zpid/,926 Pitt St Mount Pleasant SC 29464,32.7779527,-79.8657072,510000.0,2.0,1.0,741.0,1920,8/23/2020,510000.0,5/30/2020,550000.0,1/29/2019,1250000.0,8/7/2018,1250000.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/926-Pitt-St-Mount-Pleasant-SC-29464/10926211_zpid/,Dec 2014,476.0,Jan 2016,579.0,Jan 2017,801.0,Dec 2017,764.0,Jan 2019,1.2M,Feb 2020,960.0
287,https://www.zillow.com/homedetails/1805-Sandy-Broo-Dr-Mount-Pleasant-SC-29466/2078757495_zpid/,1805 Sandy Broo Dr Mount Pleasant SC 29466,32.9003457,-79.7694677,506985.0,3.0,3.0,2072.0,No Data,9/5/2020,506985.0,7/18/2020,496485.0,7/10/2020,496485.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1805-Sandy-Broo-Dr-Mount-Pleasant-SC-29466/2078757495_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
288,https://www.zillow.com/homedetails/1739-Sandybroo-Dr-Mount-Pleasant-SC-29466/2078880131_zpid/,1739 Sandybroo Dr Mount Pleasant SC 29466,32.9003457,-79.7694677,504015.0,3.0,3.0,2072.0,No Data,9/3/2020,504015.0,8/22/2020,501015.0,8/20/2020,497015.0,7/18/2020,493515.0,7/2/2020,493515.0,nan,nan,nan,nan,https://www.zillow.com/homedetails/1739-Sandybroo-Dr-Mount-Pleasant-SC-29466/2078880131_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
289,https://www.zillow.com/homedetails/1633-Florentia-St-Mount-Pleasant-SC-29464/2078594244_zpid/,1633 Florentia St Mount Pleasant SC 29464,32.8234848,-79.8520818,500339.0,3.0,4.0,2564.0,No Data,9/6/2020,500339.0,8/22/2020,510550.0,8/14/2020,492808.0,8/7/2020,522050.0,7/24/2020,495947.0,7/22/2020,522050.0,nan,nan,https://www.zillow.com/homedetails/1633-Florentia-St-Mount-Pleasant-SC-29464/2078594244_zpid/,Today,503.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
290,https://www.zillow.com/homedetails/2906-Clearwater-Dr-Mt-Pleasant-SC-29466/2087578023_zpid/,2906 Clearwater Dr Mt Pleasant SC 29466,32.915634999999995,-79.827676,499999.0,3.0,3.0,2521.0,2019,9/5/2020,499999.0,9/4/2020,502500.0,8/26/2020,505000.0,8/16/2020,509900.0,8/11/2020,514900.0,8/10/2020,514900.0,8/9/2020,514900.0,https://www.zillow.com/homedetails/2906-Clearwater-Dr-Mt-Pleasant-SC-29466/2087578023_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
291,https://www.zillow.com/homedetails/1136-Cultivator-St-Mt-Pleasant-SC-29466/2082185472_zpid/,1136 Cultivator St Mt Pleasant SC 29466,32.8455234,-79.8089605,499990.0,4.0,3.0,2873.0,2020,6/28/2020,499990.0,4/26/2020,509990.0,2/29/2020,530725.0,1/28/2020,520725.0,11/8/2019,530725.0,10/31/2019,528725.0,nan,nan,https://www.zillow.com/homedetails/1136-Cultivator-St-Mt-Pleasant-SC-29466/2082185472_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Listed for,nan
292,https://www.zillow.com/homedetails/1202-Gatch-Ct-2-Mount-Pleasant-SC-29464/2081696084_zpid/,1202 Gatch Ct #2 Mount Pleasant SC 29464,32.7980164,-79.8576976,499900.0,2.0,3.0,1956.0,2020,12/20/2019,499900.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1202-Gatch-Ct-2-Mount-Pleasant-SC-29464/2081696084_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
293,https://www.zillow.com/homedetails/1721-Rivertowne-Country-Club-Dr-Mount-Pleasant-SC-29466/55641292_zpid/,1721 Rivertowne Country Club Dr Mount Pleasant SC 29466,32.8812843,-79.8266322,499900.0,3.0,2.0,2289.0,2002,9/2/2020,499900.0,8/13/2020,524900.0,1/17/2020,454000.0,12/17/2019,470000.0,11/11/2019,470000.0,10/15/2019,480000.0,9/17/2019,495000.0,https://www.zillow.com/homedetails/1721-Rivertowne-Country-Club-Dr-Mount-Pleasant-SC-29466/55641292_zpid/,Dec 2014,455.0,Jan 2016,490.0,Jan 2017,508.0,Dec 2017,474.0,Jan 2019,481,Sold for,455.0
294,https://www.zillow.com/homedetails/200-Red-not-Ln-Mount-Pleasant-SC-29464/247525135_zpid/,200 Red not Ln Mount Pleasant SC 29464,32.8491036,-79.8782003,499500.0,4.0,2.0,2161.0,2017,8/24/2020,499500.0,1/6/2020,447900.0,12/16/2019,447900.0,11/8/2019,457900.0,10/2/2019,462900.0,6/14/2017,416245.0,nan,nan,https://www.zillow.com/homedetails/200-Red-not-Ln-Mount-Pleasant-SC-29464/247525135_zpid/,Oct 2014,412.0,Oct 2015,353.0,Oct 2016,259.0,Sep 2017,419.0,Sep 2018,442,Sep 2019,450.0
295,https://www.zillow.com/homedetails/1971-Palmetto-Isle-Dr-Mount-Pleasant-SC-29466/68392445_zpid/,1971 Palmetto Isle Dr Mount Pleasant SC 29466,32.889959600000005,-79.8261552,499000.0,4.0,4.0,2625.0,2004,9/4/2020,499000.0,5/1/2020,465000.0,3/20/2020,475000.0,3/4/2020,475000.0,1/28/2020,459900.0,1/3/2020,459900.0,10/30/2019,469900.0,https://www.zillow.com/homedetails/1971-Palmetto-Isle-Dr-Mount-Pleasant-SC-29466/68392445_zpid/,Dec 2014,395.0,Jan 2016,429.0,Jan 2017,445.0,Dec 2017,473.0,Jan 2019,491,Feb 2020,449.0
296,https://www.zillow.com/homedetails/1645-Florentia-St-Mount-Pleasant-SC-29464/2079254382_zpid/,1645 Florentia St Mount Pleasant SC 29464,32.8234848,-79.8520818,498762.0,4.0,4.0,2564.0,No Data,9/6/2020,498762.0,8/22/2020,508940.0,8/14/2020,491247.0,8/7/2020,520440.0,7/24/2020,494418.0,6/26/2020,512851.0,6/17/2020,520440.0,https://www.zillow.com/homedetails/1645-Florentia-St-Mount-Pleasant-SC-29464/2079254382_zpid/,Today,499.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
297,https://www.zillow.com/homedetails/1219-Schirmer-Ave-Mount-Pleasant-SC-29464/247529338_zpid/,1219 Schirmer Ave Mount Pleasant SC 29464,32.7960435,-79.85867209999999,496705.0,3.0,3.0,1827.0,2020,8/13/2020,496705.0,6/29/2020,499999.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1219-Schirmer-Ave-Mount-Pleasant-SC-29464/247529338_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
298,https://www.zillow.com/homedetails/1215-Schirmer-Ave-Mount-Pleasant-SC-29464/247525268_zpid/,1215 Schirmer Ave Mount Pleasant SC 29464,32.796103,-79.858868,496500.0,3.0,3.0,1827.0,2020,8/13/2020,496500.0,6/20/2020,499999.0,1/12/2020,499750.0,11/13/2019,499750.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1215-Schirmer-Ave-Mount-Pleasant-SC-29464/247525268_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
299,https://www.zillow.com/homedetails/2029-Grey-Marsh-Rd-Mount-Pleasant-SC-29466/89007070_zpid/,2029 Grey Marsh Rd Mount Pleasant SC 29466,32.9053792,-79.78860829999999,495900.0,4.0,5.0,3665.0,2007,7/31/2020,495900.0,6/27/2020,498000.0,5/14/2020,498000.0,4/14/2020,498000.0,7/28/2018,3499.0,6/11/2018,3499.0,5/2/2018,3700.0,https://www.zillow.com/homedetails/2029-Grey-Marsh-Rd-Mount-Pleasant-SC-29466/89007070_zpid/,Dec 2014,477.0,Jan 2016,522.0,Jan 2017,514.0,Dec 2017,514.0,Jan 2019,471,Feb 2020,466.0
300,https://www.zillow.com/homedetails/2109-Tall-Grass-Cir-Mount-Pleasant-SC-29466/62990101_zpid/,2109 Tall Grass Cir Mount Pleasant SC 29466,32.9037707,-79.8150897,495000.0,4.0,3.0,2644.0,2002,9/5/2020,495000.0,8/31/2015,428000.0,8/9/2015,428000.0,8/7/2015,428000.0,8/7/2015,429000.0,5/5/2005,379000.0,2/20/2003,246500.0,https://www.zillow.com/homedetails/2109-Tall-Grass-Cir-Mount-Pleasant-SC-29466/62990101_zpid/,Dec 2014,417.0,Jan 2016,437.0,Jan 2017,450.0,Dec 2017,483.0,Jan 2019,451,Feb 2020,455.0
301,https://www.zillow.com/homedetails/3238-Heathland-Way-Mount-Pleasant-SC-29466/10939920_zpid/,3238 Heathland Way Mount Pleasant SC 29466,32.8684127,-79.7764994,494000.0,5.0,4.0,2890.0,1996,8/19/2020,494000.0,7/24/2020,499999.0,6/9/2014,379000.0,5/1/2014,389000.0,2/25/2014,379000.0,2/22/2014,385000.0,1/20/2014,389000.0,https://www.zillow.com/homedetails/3238-Heathland-Way-Mount-Pleasant-SC-29466/10939920_zpid/,Dec 2014,387.0,Jan 2016,419.0,Jan 2017,435.0,Dec 2017,477.0,Jan 2019,489,Feb 2020,487.0
302,https://www.zillow.com/homedetails/1322-Old-Ivy-Way-Mount-Pleasant-SC-29466/10938415_zpid/,1322 Old Ivy Way Mount Pleasant SC 29466,32.856124699999995,-79.8065588,489999.0,4.0,3.0,2136.0,1996,7/8/2020,489999.0,11/4/1996,182200.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1322-Old-Ivy-Way-Mount-Pleasant-SC-29466/10938415_zpid/,Dec 2014,365.0,Jan 2016,402.0,Jan 2017,434.0,Dec 2017,439.0,Jan 2019,442,Feb 2020,444.0
303,https://www.zillow.com/homedetails/1161-Penderlee-Ct-Mount-Pleasant-SC-29466/2078417034_zpid/,1161 Penderlee Ct Mount Pleasant SC 29466,32.839611100000006,-79.81440440000002,487990.0,3.0,4.0,2676.0,2020,8/3/2020,487990.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1161-Penderlee-Ct-Mount-Pleasant-SC-29466/2078417034_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Sep 2019,nan
304,https://www.zillow.com/homedetails/3860-Tupelo-Branch-Row-Awendaw-SC-29429/2078050194_zpid/,3860 Tupelo Branch Row Awendaw SC 29429,32.8888969,-79.75121309999999,479000.0,3.0,3.0,2048.0,2017,8/29/2020,479000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/3860-Tupelo-Branch-Row-Awendaw-SC-29429/2078050194_zpid/,Listed for,475.0,Mar 2019,nan,nan,nan,nan,nan,nan,nan,nan,nan
305,https://www.zillow.com/homedetails/1111-Harborgate-Dr-Mount-Pleasant-SC-29464/10922453_zpid/,1111 Harborgate Dr Mount Pleasant SC 29464,32.79598789999999,-79.8881444,475000.0,3.0,2.0,1753.0,1979,9/2/2020,475000.0,9/30/1998,122000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1111-Harborgate-Dr-Mount-Pleasant-SC-29464/10922453_zpid/,Listed for,517.0,Jun 2017,461.0,Jul 2019,538.0,nan,nan,nan,nan,nan,nan
305,https://www.zillow.com/homedetails/1111-Harborgate-Dr-Mount-Pleasant-SC-29464/10922453_zpid/,1111 Harborgate Dr Mount Pleasant SC 29464,32.79598789999999,-79.8881444,475000.0,3.0,2.0,1753.0,1979,9/2/2020,475000.0,9/30/1998,122000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1111-Harborgate-Dr-Mount-Pleasant-SC-29464/10922453_zpid/,Dec 2014,359.0,Jan 2016,389.0,Jan 2017,447.0,Dec 2017,518.0,Jan 2019,521,Feb 2020,572.0
306,https://www.zillow.com/homedetails/3421-Fairwater-Pl-Mount-Pleasant-SC-29466/247524664_zpid/,3421 Fairwater Pl Mount Pleasant SC 29466,32.8902272,-79.76990440000002,475000.0,3.0,3.0,1928.0,2017,7/30/2020,475000.0,6/20/2020,485000.0,7/31/2017,414231.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/3421-Fairwater-Pl-Mount-Pleasant-SC-29466/247524664_zpid/,Today,468.0,Mar 2018,nan,Mar 2019,nan,Apr 2020,nan,nan,nan,nan,nan
307,https://www.zillow.com/homedetails/1171-Lazy-Ln-Mount-Pleasant-SC-29464/2146117038_zpid/,1171 Lazy Ln Mount Pleasant SC 29464,32.799901500000004,-79.8580982,474000.0,3.0,2.0,1531.0,1995,8/27/2020,474000.0,5/17/2009,269000.0,5/16/2009,269000.0,4/17/2009,274000.0,3/17/2009,275000.0,4/26/2008,299900.0,3/14/2008,299900.0,https://www.zillow.com/homedetails/1171-Lazy-Ln-Mount-Pleasant-SC-29464/2146117038_zpid/,Listed for,469.0,Dec 2017,398.0,Jan 2019,409.0,Feb 2020,434.0,nan,nan,nan,nan
307,https://www.zillow.com/homedetails/1171-Lazy-Ln-Mount-Pleasant-SC-29464/2146117038_zpid/,1171 Lazy Ln Mount Pleasant SC 29464,32.799901500000004,-79.8580982,474000.0,3.0,2.0,1531.0,1995,8/27/2020,474000.0,5/17/2009,269000.0,5/16/2009,269000.0,4/17/2009,274000.0,3/17/2009,275000.0,4/26/2008,299900.0,3/14/2008,299900.0,https://www.zillow.com/homedetails/1171-Lazy-Ln-Mount-Pleasant-SC-29464/2146117038_zpid/,Dec 2014,286.0,Jan 2016,310.0,Jan 2017,385.0,Dec 2017,398.0,Jan 2019,409,Feb 2020,434.0
308,https://www.zillow.com/homedetails/1156-Cultivator-St-Mount-Pleasant-SC-29466/2082735469_zpid/,1156 Cultivator St Mount Pleasant SC 29466,32.844639,-79.8080807,471769.0,4.0,3.0,2360.0,No Data,7/10/2020,471769.0,9/14/2019,10000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1156-Cultivator-St-Mount-Pleasant-SC-29466/2082735469_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Listed for,nan
308,https://www.zillow.com/homedetails/1156-Cultivator-St-Mount-Pleasant-SC-29466/2082735469_zpid/,1156 Cultivator St Mount Pleasant SC 29466,32.844639,-79.8080807,471769.0,4.0,3.0,2360.0,No Data,7/10/2020,471769.0,9/14/2019,10000.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1156-Cultivator-St-Mount-Pleasant-SC-29466/2082735469_zpid/,Oct 2014,nan,Oct 2015,nan,Oct 2016,nan,Sep 2017,nan,Sep 2018,nan,Listed for,nan
309,https://www.zillow.com/homedetails/1545-Glen-Erin-Dr-Mount-Pleasant-SC-29464/10933048_zpid/,1545 Glen Erin Dr Mount Pleasant SC 29464,32.838307300000004,-79.85070340000001,469000.0,4.0,3.0,2400.0,1997,9/6/2020,469000.0,4/9/2020,2800.0,2/15/2020,2800.0,12/10/2019,2900.0,7/9/2019,2900.0,6/18/2019,2900.0,5/23/2019,2950.0,https://www.zillow.com/homedetails/1545-Glen-Erin-Dr-Mount-Pleasant-SC-29464/10933048_zpid/,Dec 2014,371.0,Jan 2016,400.0,Jan 2017,427.0,Dec 2017,425.0,Jan 2019,421,Feb 2020,435.0
309,https://www.zillow.com/homedetails/1545-Glen-Erin-Dr-Mount-Pleasant-SC-29464/10933048_zpid/,1545 Glen Erin Dr Mount Pleasant SC 29464,32.838307300000004,-79.85070340000001,469000.0,4.0,3.0,2400.0,1997,9/6/2020,469000.0,4/9/2020,2800.0,2/15/2020,2800.0,12/10/2019,2900.0,7/9/2019,2900.0,6/18/2019,2900.0,5/23/2019,2950.0,https://www.zillow.com/homedetails/1545-Glen-Erin-Dr-Mount-Pleasant-SC-29464/10933048_zpid/,Dec 2014,371.0,Jan 2016,400.0,Jan 2017,427.0,Dec 2017,425.0,Jan 2019,421,Feb 2020,435.0
310,https://www.zillow.com/homedetails/1629-Oahurst-Dr-Mount-Pleasant-SC-29466/62989999_zpid/,1629 Oahurst Dr Mount Pleasant SC 29466,32.8798043,-79.8218609,469000.0,3.0,2.0,2156.0,2002,9/5/2020,469000.0,8/17/2020,474900.0,7/27/2020,474900.0,7/10/2020,474900.0,4/3/2008,385000.0,2/20/2008,424900.0,6/14/2002,257965.0,https://www.zillow.com/homedetails/1629-Oahurst-Dr-Mount-Pleasant-SC-29466/62989999_zpid/,Dec 2014,415.0,Jan 2016,430.0,Jan 2017,427.0,Dec 2017,450.0,Jan 2019,430,Feb 2020,450.0
310,https://www.zillow.com/homedetails/1629-Oahurst-Dr-Mount-Pleasant-SC-29466/62989999_zpid/,1629 Oahurst Dr Mount Pleasant SC 29466,32.8798043,-79.8218609,469000.0,3.0,2.0,2156.0,2002,9/5/2020,469000.0,8/17/2020,474900.0,7/27/2020,474900.0,7/10/2020,474900.0,4/3/2008,385000.0,2/20/2008,424900.0,6/14/2002,257965.0,https://www.zillow.com/homedetails/1629-Oahurst-Dr-Mount-Pleasant-SC-29466/62989999_zpid/,Dec 2014,415.0,Jan 2016,430.0,Jan 2017,427.0,Dec 2017,450.0,Jan 2019,430,Feb 2020,450.0
311,https://www.zillow.com/homedetails/1508-Fig-Vine-Ct-Mount-Pleasant-SC-29464/63781967_zpid/,1508 Fig Vine Ct Mount Pleasant SC 29464,32.81669,-79.810762,455000.0,3.0,3.0,1880.0,2002,7/1/2020,455000.0,6/3/2020,485000.0,1/26/2020,499000.0,9/3/2002,249150.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1508-Fig-Vine-Ct-Mount-Pleasant-SC-29464/63781967_zpid/,Dec 2014,427.0,Jan 2016,470.0,Jan 2017,484.0,Dec 2017,469.0,Jan 2019,494,Listed for,483.0
311,https://www.zillow.com/homedetails/1508-Fig-Vine-Ct-Mount-Pleasant-SC-29464/63781967_zpid/,1508 Fig Vine Ct Mount Pleasant SC 29464,32.81669,-79.810762,455000.0,3.0,3.0,1880.0,2002,7/1/2020,455000.0,6/3/2020,485000.0,1/26/2020,499000.0,9/3/2002,249150.0,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/1508-Fig-Vine-Ct-Mount-Pleasant-SC-29464/63781967_zpid/,Dec 2014,427.0,Jan 2016,470.0,Jan 2017,484.0,Dec 2017,469.0,Jan 2019,494,Listed for,483.0
312,https://www.zillow.com/homedetails/2720-Sarazen-Dr-Mount-Pleasant-SC-29466/61473436_zpid/,2720 Sarazen Dr Mount Pleasant SC 29466,32.8857342,-79.82882070000001,455000.0,3.0,2.0,2241.0,2001,8/28/2020,455000.0,7/3/2020,465000.0,11/15/2010,433437.0,10/10/2010,349000.0,9/3/2010,359000.0,8/3/2007,489000.0,3/24/2005,358900.0,https://www.zillow.com/homedetails/2720-Sarazen-Dr-Mount-Pleasant-SC-29466/61473436_zpid/,Dec 2014,358.0,Jan 2016,399.0,Jan 2017,393.0,Dec 2017,425.0,Jan 2019,401,Feb 2020,425.0
312,https://www.zillow.com/homedetails/2720-Sarazen-Dr-Mount-Pleasant-SC-29466/61473436_zpid/,2720 Sarazen Dr Mount Pleasant SC 29466,32.8857342,-79.82882070000001,455000.0,3.0,2.0,2241.0,2001,8/28/2020,455000.0,7/3/2020,465000.0,11/15/2010,433437.0,10/10/2010,349000.0,9/3/2010,359000.0,8/3/2007,489000.0,3/24/2005,358900.0,https://www.zillow.com/homedetails/2720-Sarazen-Dr-Mount-Pleasant-SC-29466/61473436_zpid/,Dec 2014,358.0,Jan 2016,399.0,Jan 2017,393.0,Dec 2017,425.0,Jan 2019,401,Feb 2020,425.0
313,https://www.zillow.com/homedetails/1023-Provincial-Cir-Mount-Pleasant-SC-29464/10921808_zpid/,1023 Provincial Cir Mount Pleasant SC 29464,32.798244399999994,-79.8874868,450000.0,3.0,2.0,1241.0,1987,9/2/2020,450000.0,8/19/2020,2150.0,7/1/2020,2150.0,6/6/2019,2150.0,3/26/2019,2150.0,4/26/2018,2350.0,8/29/2017,2350.0,https://www.zillow.com/homedetails/1023-Provincial-Cir-Mount-Pleasant-SC-29464/10921808_zpid/,Dec 2014,280.0,Jan 2016,331.0,Jan 2017,324.0,Dec 2017,347.0,Jan 2019,329,Feb 2020,351.0
313,https://www.zillow.com/homedetails/1023-Provincial-Cir-Mount-Pleasant-SC-29464/10921808_zpid/,1023 Provincial Cir Mount Pleasant SC 29464,32.798244399999994,-79.8874868,450000.0,3.0,2.0,1241.0,1987,9/2/2020,450000.0,8/19/2020,2150.0,7/1/2020,2150.0,6/6/2019,2150.0,3/26/2019,2150.0,4/26/2018,2350.0,8/29/2017,2350.0,https://www.zillow.com/homedetails/1023-Provincial-Cir-Mount-Pleasant-SC-29464/10921808_zpid/,Dec 2014,280.0,Jan 2016,331.0,Jan 2017,324.0,Dec 2017,347.0,Jan 2019,329,Feb 2020,351.0
314,https://www.zillow.com/homedetails/3249-Beaconsfield-Rd-Mount-Pleasant-SC-29466/68394663_zpid/,3249 Beaconsfield Rd Mount Pleasant SC 29466,32.9052911,-79.7824993,450000.0,4.0,4.0,2532.0,2004,8/29/2020,450000.0,6/11/2004,279000.0,1/7/2004,250033.0,nan,nan,nan,nan,nan,nan,nan,nan,https://www.zillow.com/homedetails/3249-Beaconsfield-Rd-Mount-Pleasant-SC-29466/68394663_zpid/,Listed for,391.0,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
