lin,Address,Latitude,Longitude,Price,#Bed,#Bath,Square Foot,Year Built,date1,price1,date2,price2,date3,price3,date4,price4,date5,price5,date6,price6,date7,price7,absolute
https://www.zillow.com/homedetails/1541-Menhaden-Ln-Mount-Pleasant-SC-29466/2078521385_zpid/,1541 Menhaden Ln Mount Pleasant SC 29466,32.866347,-79.75343,775045,5,4,2331,2020,8/16/2020,775045,7/26/2020,769870,,,,,,,,,,,169
https://www.zillow.com/homedetails/1560-Red-Tide-Rd-Mount-Pleasant-SC-29466/247532675_zpid/,1560 Red Tide Rd Mount Pleasant SC 29466,32.8237171,-79.805028,775000,5,4,3389,2018,9/4/2020,775000,6/25/2018,695000,,,,,,,,,,,170
https://www.zillow.com/homedetails/1530-Gemstone-Dr-Mount-Pleasant-SC-29464/2078733096_zpid/,1530 Gemstone Dr Mount Pleasant SC 29464,32.8234848,-79.8520818,775000,4,3,2398,2020,7/11/2020,775000,,,,,,,,,,,,,171
https://www.zillow.com/homedetails/521-W-Rice-Planters-Ln-Mount-Pleasant-SC-29464/92384317_zpid/,521 W Rice Planters Ln Mount Pleasant SC 29464,32.8449638,-79.8291709,774999,5,5,3316,2008,9/1/2020,774999,8/13/2020,789900,7/28/2020,799900,7/7/2020,819000,6/19/2020,839900,1/21/2012,2950,1/3/2012,2950,172
https://www.zillow.com/homedetails/1096-Poplar-Tree-Dr-Mount-Pleasant-SC-29464/2080898257_zpid/,1096 Poplar Tree Dr Mount Pleasant SC 29464,32.8234848,-79.8520818,759900,4,4,2284,2020,6/20/2020,759900,2/26/2020,15000,,,,,,,,,,,173
https://www.zillow.com/homedetails/1376-Founders-Way-Mount-Pleasant-SC-29464/247531029_zpid/,1376 Founders Way Mount Pleasant SC 29464,32.8138372,-79.8374086,759000,5,3,3296,2017,9/1/2020,759000,6/20/2018,725000,5/11/2018,734990,5/9/2018,734990,,,,,,,174
https://www.zillow.com/homedetails/720-Hibbens-Grant-Blvd-Mount-Pleasant-SC-29464/61454319_zpid/,720 Hibbens Grant Blvd Mount Pleasant SC 29464,32.8502478,-79.8653398,759000,4,3,2570,2001,9/3/2020,759000,8/30/2020,759000,9/2/2008,533000,8/31/2008,575000,11/2/2004,390000,4/26/2002,340000,2/1/2001,67000,175
https://www.zillow.com/homedetails/1301-Founders-Way-Mount-Pleasant-SC-29464/2083335269_zpid/,1301 Founders Way Mount Pleasant SC 29464,32.811783,-79.8362159,751161,4,4,3359,2020,9/5/2020,751161,10/3/2019,741161,9/15/2019,756161,8/11/2019,748161,7/31/2019,727814,,,,,176
https://www.zillow.com/homedetails/1330-Roddington-St-Mount-Pleasant-SC-29464/10933365_zpid/,1330 Roddington St Mount Pleasant SC 29464,32.8083005,-79.8403535,750000,4,3,3143,1964,8/29/2020,750000,,,,,,,,,,,,,177
https://www.zillow.com/homedetails/1453-Appling-Dr-Mount-Pleasant-SC-29464/110212309_zpid/,1453 Appling Dr Mount Pleasant SC 29464,32.8084739,-79.841817,750000,5,4,3040,2020,9/4/2020,750000,7/31/2020,781500,5/8/2020,775000,2/20/2020,900000,8/22/2006,275000,10/18/2002,71000,,,178
https://www.zillow.com/homedetails/2103-Sewee-Indian-Ct-Mount-Pleasant-SC-29466/10939272_zpid/,2103 Sewee Indian Ct Mount Pleasant SC 29466,32.902098,-79.8066075,750000,5,4,3856,1992,8/1/2020,750000,5/31/1996,325000,,,,,,,,,,,179
https://www.zillow.com/homedetails/2961-Pignatelli-Cres-Mount-Pleasant-SC-29466/10938904_zpid/,2961 Pignatelli Cres Mount Pleasant SC 29466,32.9049441,-79.8093188,749999,5,5,5247,1997,9/3/2020,749999,6/30/2020,750000,6/22/2020,750000,6/14/2020,750000,5/12/2020,775000,4/10/2020,779000,1/19/2020,779000,180
https://www.zillow.com/homedetails/1589-Fort-Palmetto-Cir-Mount-Pleasant-SC-29466/247523826_zpid/,1589 Fort Palmetto Cir Mount Pleasant SC 29466,32.8259059,-79.8016563,749900,4,3,2907,2018,7/9/2020,749900,6/4/2020,764999,3/5/2018,618882,,,,,,,,,181
https://www.zillow.com/homedetails/2822-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80213560_zpid/,2822 Oa Manor Dr Mount Pleasant SC 29466,32.9150831,-79.8173704,749900,4,4,3250,2005,8/21/2020,749900,7/18/2020,749900,6/9/2020,749900,2/13/2018,3700,1/21/2018,3700,10/3/2016,3650,8/21/2012,3400,182
https://www.zillow.com/homedetails/1201-Max-Ln-Mount-Pleasant-SC-29466/2080160441_zpid/,1201 Max Ln Mount Pleasant SC 29466,32.8478378,-79.8023629,749900,4,4,3300,2020,7/11/2020,749900,4/7/2020,784900,,,,,,,,,,,183
https://www.zillow.com/homedetails/2764-Oa-Manor-Dr-Mount-Pleasant-SC-29466/80211500_zpid/,2764 Oa Manor Dr Mount Pleasant SC 29466,32.9154322,-79.8193261,742900,5,4,3808,2005,8/1/2020,742900,11/24/2010,495000,11/12/2010,465000,5/12/2010,725000,12/29/2005,674500,7/30/2004,144900,8/19/2002,8972126,184
https://www.zillow.com/homedetails/3062-Yachtsman-Dr-Mount-Pleasant-SC-29466/110233301_zpid/,3062 Yachtsman Dr Mount Pleasant SC 29466,32.9219273,-79.803649,739900,5,4,3900,2011,9/1/2020,739900,8/21/2020,749900,12/8/2017,3500,11/4/2017,3500,10/3/2017,3600,6/20/2017,3600,5/23/2017,3600,185
https://www.zillow.com/homedetails/1375-Rivella-Dr-Mount-Pleasant-SC-29464/247528617_zpid/,1375 Rivella Dr Mount Pleasant SC 29464,32.814213,-79.837051,739000,3,3,3300,2017,8/28/2020,739000,2/19/2019,690000,1/17/2019,697900,1/15/2019,703285,1/9/2019,697900,11/29/2018,699900,11/25/2018,710000,186
https://www.zillow.com/homedetails/4069-Blacmoor-St-Mount-Pleasant-SC-29466/122140397_zpid/,4069 Blacmoor St Mount Pleasant SC 29466,32.85657,-79.766976,739000,5,4,3825,2012,8/31/2020,739000,5/15/2020,749000,3/26/2020,765000,11/8/2019,4000,10/3/2019,4000,9/24/2019,4500,7/22/2018,4000,187
https://www.zillow.com/homedetails/708-Hibbens-Grant-Blvd-Mount-Pleasant-SC-29464/61454898_zpid/,708 Hibbens Grant Blvd Mount Pleasant SC 29464,32.8504831,-79.8647491,735900,4,4,2759,2001,9/3/2020,735900,5/20/2020,745000,5/19/2020,745000,5/15/2020,745000,4/17/2020,750000,8/14/2003,282200,4/26/2002,280000,188
https://www.zillow.com/homedetails/15-Founders-Way-Mount-Pleasant-SC-29464/2084442553_zpid/,15 Founders Way Mount Pleasant SC 29464,32.8127905,-79.8369271,730990,4,4,3359,2020,9/5/2020,730990,8/2/2020,710490,7/7/2020,703990,6/3/2020,701990,5/15/2019,699990,,,,,189
https://www.zillow.com/homedetails/545-Cooper-Village-Ln-Mount-Pleasant-SC-29464/2081267929_zpid/,545 Cooper Village Ln Mount Pleasant SC 29464,32.8066,-79.88833,729900,3,5,2789,2020,8/27/2020,729900,7/11/2020,734900,5/6/2020,725899,4/11/2020,725590,2/5/2020,760540,1/29/2020,768780,,,190
https://www.zillow.com/homedetails/1317-Mcleans-Ct-Mount-Pleasant-SC-29466/55641153_zpid/,1317 Mcleans Ct Mount Pleasant SC 29466,32.8661709,-79.8070641,729900,5,4,3586,2000,8/12/2020,729900,5/15/2020,739900,4/1/2020,3595,3/21/2020,3595,3/10/2020,3795,2/15/2020,3850,12/27/2019,3950,191
https://www.zillow.com/homedetails/85-Jane-Jacobs-St-Mount-Pleasant-SC-29464/110210577_zpid/,85 Jane Jacobs St Mount Pleasant SC 29464,32.8173805,-79.8829047,725000,2,3,1468,2013,9/4/2020,725000,4/28/2017,579000,4/28/2017,599000,3/17/2017,599000,3/3/2017,599000,12/22/2016,635000,12/28/2011,125000,192
https://www.zillow.com/homedetails/1453-Cotton-Bounty-Ct-Mount-Pleasant-SC-29466/68392546_zpid/,1453 Cotton Bounty Ct Mount Pleasant SC 29466,32.8519382,-79.7707627,725000,5,4,3219,2003,8/28/2020,725000,7/31/2020,725000,7/28/2020,725000,5/9/2020,676000,4/11/2020,699000,3/22/2020,699000,9/11/2014,567500,193
https://www.zillow.com/homedetails/1471-Brightwood-Dr-Mount-Pleasant-SC-29466/247522717_zpid/,1471 Brightwood Dr Mount Pleasant SC 29466,32.8816833,-79.8027422,725000,6,5,3813,2017,8/24/2020,725000,3/6/2017,575000,,,,,,,,,,,194
https://www.zillow.com/homedetails/14-Founders-Way-Mount-Pleasant-SC-29464/2084442557_zpid/,14 Founders Way Mount Pleasant SC 29464,32.8127905,-79.8369271,722990,4,4,3124,2020,9/5/2020,722990,8/2/2020,700490,7/7/2020,693990,6/3/2020,691990,5/15/2019,689990,,,,,195
https://www.zillow.com/homedetails/403-Rice-Hope-Dr-Mount-Pleasant-SC-29464/10929992_zpid/,403 Rice Hope Dr Mount Pleasant SC 29464,32.8537187,-79.8296086,720000,4,3,2779,1989,9/4/2020,720000,11/20/2015,510000,11/25/2013,440000,,,,,,,,,196
https://www.zillow.com/homedetails/547-Cooper-Village-Ln-Mount-Pleasant-SC-29464/2081267928_zpid/,547 Cooper Village Ln Mount Pleasant SC 29464,32.808577,-79.8620443,719900,3,5,2789,2020,7/11/2020,719900,5/6/2020,713899,2/5/2020,748060,1/29/2020,748130,,,,,,,197
https://www.zillow.com/homedetails/1561-epley-Dr-N-Mount-Pleasant-SC-29464/2079301024_zpid/,1561 epley Dr N Mount Pleasant SC 29464,32.8234848,-79.8520818,715457,3,3,2552,No Data,9/5/2020,715457,6/4/2020,687095,6/4/2020,682595,,,,,,,,,198
https://www.zillow.com/homedetails/1144-Pleasant-Pines-Rd-Mount-Pleasant-SC-29464/2081345032_zpid/,1144 Pleasant Pines Rd Mount Pleasant SC 29464,32.8050103,-79.8574189,715000,4,3,2900,2020,9/4/2020,715000,7/31/2020,721500,6/30/2020,715000,3/16/2020,850000,1/24/2020,680000,,,,,199
https://www.zillow.com/homedetails/3930-Colonel-Vanderhorst-Cir-Mount-Pleasant-SC-29466/10938870_zpid/,3930 Colonel Vanderhorst Cir Mount Pleasant SC 29466,32.9234214,-79.7868347,715000,4,4,3353,1995,9/2/2020,715000,12/30/1996,282500,,,,,,,,,,,200
https://www.zillow.com/homedetails/3675-Coastal-Crab-Rd-Mount-Pleasant-SC-29466/88973154_zpid/,3675 Coastal Crab Rd Mount Pleasant SC 29466,32.9045743,-79.7737839,715000,4,5,3094,2007,8/29/2020,715000,3/1/2017,695000,1/20/2017,699000,1/4/2017,699000,12/13/2016,725000,11/1/2016,726000,8/10/2016,729000,201
https://www.zillow.com/homedetails/1495-eshi-Pearl-Dr-Mount-Pleasant-SC-29466/125935317_zpid/,1495 eshi Pearl Dr Mount Pleasant SC 29466,32.8265499,-79.8062908,710000,4,4,3698,2015,9/5/2020,710000,6/16/2020,720000,3/22/2020,724900,3/15/2020,728000,1/17/2020,748000,10/6/2015,602445,,,202
https://www.zillow.com/homedetails/488-Triple-Oa-Dr-Mount-Pleasant-SC-29466/89006524_zpid/,488 Triple Oa Dr Mount Pleasant SC 29466,32.905854,-79.768256,710000,4,4,3500,2006,8/30/2020,710000,8/23/2020,715000,7/27/2020,725000,7/16/2020,745000,7/5/2020,764000,6/21/2020,774000,3/8/2012,599000,203
https://www.zillow.com/homedetails/13-Founders-Way-Mount-Pleasant-SC-29464/2084442555_zpid/,13 Founders Way Mount Pleasant SC 29464,32.8127905,-79.8369271,708990,4,4,3128,2020,9/5/2020,708990,8/2/2020,687490,7/7/2020,680990,6/3/2020,678990,5/15/2019,676990,,,,,204
https://www.zillow.com/homedetails/356-7th-Ave-Mount-Pleasant-SC-29464/10921376_zpid/,356 7th Ave Mount Pleasant SC 29464,32.8086746,-79.8911719,700000,4,4,2314,1969,8/26/2020,700000,6/9/2014,295000,8/23/2005,217000,12/10/2001,20000,,,,,,,205
https://www.zillow.com/homedetails/3489-Saltflat-Ln-Mount-Pleasant-SC-29466/247524142_zpid/,3489 Saltflat Ln Mount Pleasant SC 29466,32.870523,-79.75451,700000,4,3,3442,2017,5/21/2020,700000,5/19/2020,700000,,,,,,,,,,,206
https://www.zillow.com/homedetails/2576-John-Boone-Ct-Mount-Pleasant-SC-29466/52906298_zpid/,2576 John Boone Ct Mount Pleasant SC 29466,32.8614002,-79.8153384,700000,5,5,3695,1999,8/28/2020,700000,8/15/2020,700000,8/12/2020,700000,7/15/2020,679000,7/6/2020,679000,6/23/2020,699000,9/29/2006,590000,207
https://www.zillow.com/homedetails/915-Royall-Ave-Mount-Pleasant-SC-29464/10926220_zpid/,915 Royall Ave Mount Pleasant SC 29464,32.7786501,-79.8651594,699900,3,2,1354,1976,5/22/2020,699900,4/15/2020,749000,3/6/2020,749000,11/19/2019,724500,10/23/2019,750000,10/10/2019,748000,10/10/2019,720000,208
https://www.zillow.com/homedetails/1551-Ben-Sawyer-Blvd-UNIT-5E-Mount-Pleasant-SC-29464/2079026186_zpid/,1551 Ben Sawyer Blvd UNIT 5E Mount Pleasant SC 29464,32.7862344,-79.853132,699000,3,3,2300,1988,9/4/2020,699000,8/12/2020,779000,7/26/2020,789000,6/21/2020,799000,,,,,,,209
https://www.zillow.com/homedetails/873-Tupelo-Bay-Dr-Mount-Pleasant-SC-29464/80216399_zpid/,873 Tupelo Bay Dr Mount Pleasant SC 29464,32.8498531,-79.8671916,699000,3,4,2674,2005,8/8/2020,699000,7/29/2020,715000,7/16/2020,734000,7/7/2020,739000,6/3/2014,607000,10/22/2011,560000,6/18/2011,560000,210
https://www.zillow.com/homedetails/286-N-Shelmore-Blvd-Mount-Pleasant-SC-29464/61473064_zpid/,286 N Shelmore Blvd Mount Pleasant SC 29464,32.814345,-79.8804339,698500,2,2,1747,2001,8/29/2020,698500,4/24/2020,735000,10/18/2019,750000,10/5/2001,329000,2/22/2001,62980,,,,,211
https://www.zillow.com/homedetails/3548-Hartford-Village-Way-Mount-Pleasant-SC-29466/10938896_zpid/,3548 Hartford Village Way Mount Pleasant SC 29466,32.9182477,-79.797563,697000,4,4,3208,1996,8/11/2020,697000,7/3/2000,365000,,,,,,,,,,,212
https://www.zillow.com/homedetails/3628-Maidstone-Dr-Mount-Pleasant-SC-29466/110215963_zpid/,3628 Maidstone Dr Mount Pleasant SC 29466,32.8944965,-79.765681,695000,5,4,3329,2013,8/27/2020,695000,12/23/2019,669900,10/15/2013,492002,1/16/2013,975000,,,,,,,213
https://www.zillow.com/homedetails/31-Mises-St-Mount-Pleasant-SC-29464/110229585_zpid/,31 Mises St Mount Pleasant SC 29464,32.8189006,-79.8829594,694900,3,2,1235,2009,8/4/2020,694900,7/11/2020,695000,7/3/2020,699000,6/24/2020,699900,6/20/2020,699900,6/16/2020,699900,6/16/2020,699900,214
https://www.zillow.com/homedetails/1551-Ben-Sawyer-Blvd-UNIT-45-Mount-Pleasant-SC-29464/10926621_zpid/,1551 Ben Sawyer Blvd UNIT 45 Mount Pleasant SC 29464,32.7862344,-79.853132,689000,3,2,1966,1993,9/4/2020,689000,2/23/2016,473000,1/21/2016,495000,1/20/2016,495000,,,,,,,215
https://www.zillow.com/homedetails/1732-W-Canning-Dr-Mount-Pleasant-SC-29466/88966977_zpid/,1732 W Canning Dr Mount Pleasant SC 29466,32.9103377,-79.7797435,682000,5,4,3414,2006,8/3/2020,682000,8/3/2020,700000,6/26/2019,678000,6/3/2019,678000,5/21/2019,3500,4/17/2019,3700,4/10/2019,700000,216
https://www.zillow.com/homedetails/3762-Sawyers-Island-Dr-Mount-Pleasant-SC-29466/2078751393_zpid/,3762 Sawyers Island Dr Mount Pleasant SC 29466,32.9052298,-79.750632,679725,4,4,2545,No Data,8/28/2020,679725,8/6/2020,674725,7/10/2020,671725,,,,,,,,,217
https://www.zillow.com/homedetails/2197-Hartfords-Bluff-Cir-Mount-Pleasant-SC-29466/10938554_zpid/,2197 Hartfords Bluff Cir Mount Pleasant SC 29466,32.9021645,-79.8349703,679000,4,4,2701,1999,8/28/2020,679000,12/21/2018,515000,12/28/2004,310000,,,,,,,,,218
https://www.zillow.com/homedetails/12-Founders-Way-Mount-Pleasant-SC-29464/2084442558_zpid/,12 Founders Way Mount Pleasant SC 29464,32.8127905,-79.8369271,677990,4,4,2729,2020,9/5/2020,677990,8/2/2020,662490,7/7/2020,655990,6/3/2020,653990,5/15/2019,651990,,,,,219
https://www.zillow.com/homedetails/525-Chimney-Bluff-Dr-Mount-Pleasant-SC-29464/10929120_zpid/,525 Chimney Bluff Dr Mount Pleasant SC 29464,32.836941,-79.8614895,675000,4,3,2935,1989,8/22/2020,675000,3/22/2005,445000,,,,,,,,,,,220
https://www.zillow.com/homedetails/2147-Annie-Laura-Ln-Mount-Pleasant-SC-29466/2092963136_zpid/,2147 Annie Laura Ln Mount Pleasant SC 29466,32.835294,-79.815253,675000,4,3,3096,2020,8/27/2020,675000,6/27/2020,575000,3/5/2020,575000,8/22/2019,559000,1/16/2019,559000,8/30/2018,729108,12/6/2017,729108,221
https://www.zillow.com/homedetails/1480-Pine-Island-Vw-Mount-Pleasant-SC-29464/10933630_zpid/,1480 Pine Island Vw Mount Pleasant SC 29464,32.7998373,-79.8372681,675000,3,3,2354,1988,7/31/2020,675000,11/10/1998,205000,,,,,,,,,,,222
https://www.zillow.com/homedetails/721-Oa-Marsh-Dr-Mount-Pleasant-SC-29464/10932849_zpid/,721 Oa Marsh Dr Mount Pleasant SC 29464,32.8309404,-79.8560464,675000,4,3,2305,1986,8/19/2020,675000,7/22/2020,699000,,,,,,,,,,,223
https://www.zillow.com/homedetails/1189-Ayers-Plantation-Way-Mount-Pleasant-SC-29466/122138715_zpid/,1189 Ayers Plantation Way Mount Pleasant SC 29466,32.9244957,-79.8039761,675000,3,4,3067,2013,8/7/2020,675000,6/22/2020,699900,6/13/2020,725000,6/27/2018,3600,5/30/2018,3600,5/20/2018,3800,5/17/2018,540000,224
https://www.zillow.com/homedetails/1860-W-Canning-Dr-Mount-Pleasant-SC-29466/82541893_zpid/,1860 W Canning Dr Mount Pleasant SC 29466,32.9148054,-79.7741796,675000,5,4,3782,2005,8/28/2020,675000,8/25/2020,699700,8/11/2020,699800,7/31/2020,699900,7/25/2020,725000,7/13/2020,750000,6/15/2020,775000,225
https://www.zillow.com/homedetails/2970-Pignatelli-Cres-Mount-Pleasant-SC-29466/10938981_zpid/,2970 Pignatelli Cres Mount Pleasant SC 29466,32.9047904,-79.8106322,674999,4,3,2825,1996,9/2/2020,674999,8/5/2020,699000,12/14/2016,615000,11/6/2016,625000,9/15/2016,625000,7/8/2016,650000,6/6/2016,649900,226
https://www.zillow.com/homedetails/1847-Delacourt-Ave-Mount-Pleasant-SC-29466/92382278_zpid/,1847 Delacourt Ave Mount Pleasant SC 29466,32.8945205,-79.8320577,674990,5,4,3818,2008,8/14/2020,674990,7/23/2020,689000,3/26/2013,485000,12/22/2009,936000,11/29/2005,72000,,,,,227
https://www.zillow.com/homedetails/1181-Welcome-Dr-Mount-Pleasant-SC-29464/2085516365_zpid/,1181 Welcome Dr Mount Pleasant SC 29464,32.8234848,-79.8520818,674900,4,3,2010,2019,3/12/2020,674900,11/30/2019,689900,11/12/2019,661900,10/25/2019,659900,3/8/2019,639900,,,,,228
https://www.zillow.com/homedetails/11-Founders-Way-Mount-Pleasant-SC-29464/2084442554_zpid/,11 Founders Way Mount Pleasant SC 29464,32.8127905,-79.8369271,671990,3,3,2552,2020,9/5/2020,671990,8/2/2020,653490,7/7/2020,646990,6/3/2020,644990,5/15/2019,642990,,,,,229
https://www.zillow.com/homedetails/2750-Rifle-Range-Rd-Mount-Pleasant-SC-29466/10937694_zpid/,2750 Rifle Range Rd Mount Pleasant SC 29466,32.8486296,-79.7910277,662000,5,6,4476,2000,9/3/2020,662000,8/7/2020,676000,8/2/2020,695000,10/4/2017,330000,10/3/2017,336900,8/15/2017,336900,8/8/2017,336900,230
https://www.zillow.com/homedetails/1501-W-Palmetto-Fort-Dr-Mount-Pleasant-SC-29466/68355991_zpid/,1501 W Palmetto Fort Dr Mount Pleasant SC 29466,32.8309525,-79.8018101,659000,4,3,2804,2002,8/9/2020,659000,7/30/2020,675000,7/18/2020,699000,6/12/2020,729000,8/4/2003,272500,,,,,231
https://www.zillow.com/homedetails/10-Founders-Way-Mount-Pleasant-SC-29464/2084442556_zpid/,10 Founders Way Mount Pleasant SC 29464,32.8127905,-79.8369271,656990,3,3,2492,2020,9/5/2020,656990,8/2/2020,643490,7/7/2020,636990,6/3/2020,631990,5/15/2019,629990,,,,,232
https://www.zillow.com/homedetails/1820-S-James-Gregarie-Rd-Mount-Pleasant-SC-29466/82545696_zpid/,1820 S James Gregarie Rd Mount Pleasant SC 29466,32.9028386,-79.7921552,656500,6,4,3874,2006,7/8/2020,656500,10/12/2018,3500,7/30/2018,3500,8/13/2013,3200,7/28/2013,3200,10/10/2006,682000,6/6/2006,504999,233
https://www.zillow.com/homedetails/1609-Sewee-Fort-Rd-Mount-Pleasant-SC-29466/80212933_zpid/,1609 Sewee Fort Rd Mount Pleasant SC 29466,32.8981204,-79.7965121,655500,4,4,3019,2005,8/7/2020,655500,5/18/2020,660000,2/26/2007,650000,8/11/2004,147000,6/27/2003,95900,,,,,234
https://www.zillow.com/homedetails/1551-Ben-Sawyer-Blvd-UNIT-25-Mount-Pleasant-SC-29464/2079212975_zpid/,1551 Ben Sawyer Blvd UNIT 25 Mount Pleasant SC 29464,32.7862344,-79.853132,655000,3,2,1720,1992,6/9/2020,655000,,,,,,,,,,,,,235
https://www.zillow.com/homedetails/1608-Sewee-Fort-Rd-Mount-Pleasant-SC-29466/55641521_zpid/,1608 Sewee Fort Rd Mount Pleasant SC 29466,32.898188,-79.7960086,655000,4,4,2985,2002,7/28/2020,655000,6/2/2020,639000,5/14/2020,622000,3/8/2020,615000,2/25/2020,609000,6/29/2019,615000,6/28/2019,615000,236
https://www.zillow.com/homedetails/22-Joyce-Ave-Mount-Pleasant-SC-29464/10927825_zpid/,22 Joyce Ave Mount Pleasant SC 29464,32.7951472,-79.8695071,650000,4,2,1620,1960,8/18/2020,650000,8/9/2020,693000,8/28/2015,416500,5/31/2015,420000,5/2/2015,420000,8/8/2014,403000,8/1/2014,403000,237
https://www.zillow.com/homedetails/1924-Carolina-Towne-Ct-Mount-Pleasant-SC-29464/125936641_zpid/,1924 Carolina Towne Ct Mount Pleasant SC 29464,32.8290254,-79.826421,649000,3,4,2443,2016,9/5/2020,649000,5/18/2018,629900,4/11/2018,629900,3/25/2018,639000,3/16/2018,648000,12/7/2016,669900,11/30/2016,669900,238
https://www.zillow.com/homedetails/925-Jac-Snipe-Ln-Mount-Pleasant-SC-29464/10924331_zpid/,925 Jac Snipe Ln Mount Pleasant SC 29464,32.803177,-79.857383,649000,4,3,1900,1978,9/4/2020,649000,8/22/2020,649000,7/13/2020,649000,6/16/2020,659000,5/16/2020,675000,3/16/2020,699000,3/4/2020,699000,239
https://www.zillow.com/homedetails/3624-Tidal-Flat-Cir-Mount-Pleasant-SC-29466/2078520411_zpid/,3624 Tidal Flat Cir Mount Pleasant SC 29466,32.869069,-79.749983,645070,3,3,2200,No Data,8/16/2020,645070,7/26/2020,640070,,,,,,,,,,,240
https://www.zillow.com/homedetails/1063-Plantation-Ln-Mount-Pleasant-SC-29464/10930413_zpid/,1063 Plantation Ln Mount Pleasant SC 29464,32.8416694,-79.8422136,639000,4,3,2566,1984,8/25/2020,639000,8/16/2020,639000,6/27/2020,639000,4/30/2020,649000,6/3/2015,525000,4/24/2015,537500,4/21/2015,537500,241
https://www.zillow.com/homedetails/3026-Monhegan-Way-Mount-Pleasant-SC-29466/122139131_zpid/,3026 Monhegan Way Mount Pleasant SC 29466,32.8470141,-79.7799811,639000,4,5,3247,2011,9/4/2020,639000,10/14/2016,562500,10/5/2016,555000,8/5/2016,555000,7/24/2016,555000,7/5/2016,555000,6/17/2016,555000,242
https://www.zillow.com/homedetails/429-Commonwealth-Rd-Mount-Pleasant-SC-29466/10939338_zpid/,429 Commonwealth Rd Mount Pleasant SC 29466,32.9121979,-79.766882,639000,4,3,2387,2000,8/6/2020,639000,5/25/2012,357000,5/17/2012,369000,2/16/2012,369000,3/29/2011,395900,11/26/2010,395900,8/23/2010,420000,243
https://www.zillow.com/homedetails/3624-Tidal-Flat-Cir-HOMESITE-121-Mount-Pleasant-SC-29466/2078398114_zpid/,3624 Tidal Flat Cir HOMESITE 121 Mount Pleasant SC 29466,32.869069,-79.749983,635070,3,3,2200,No Data,8/21/2020,635070,8/4/2020,630070,,,,,,,,,,,244
https://www.zillow.com/homedetails/1883-Carolina-Towne-Ct-Mount-Pleasant-SC-29464/238178945_zpid/,1883 Carolina Towne Ct Mount Pleasant SC 29464,32.8283016,-79.8276481,635000,4,4,2445,2016,9/4/2020,635000,9/23/2017,574000,9/14/2016,521815,,,,,,,,,245
https://www.zillow.com/homedetails/425-ing-St-APT-A-Mount-Pleasant-SC-29464/2103048818_zpid/,425 ing St APT A Mount Pleasant SC 29464,32.787121,-79.8721978,635000,1,1,0,1940,8/9/2020,635000,2/19/2020,640000,1/31/2020,645000,12/19/2019,650000,10/6/2019,1800,9/9/2019,1800,4/7/2019,1695,246
https://www.zillow.com/homedetails/705-Preservation-Pl-Mount-Pleasant-SC-29464/10932712_zpid/,705 Preservation Pl Mount Pleasant SC 29464,32.824756,-79.8513598,625000,4,3,2539,1998,9/4/2020,625000,6/26/2019,3800,6/15/2019,3800,6/13/2019,3500,3/3/2015,461000,1/1/2015,469888,12/6/2014,478878,247
https://www.zillow.com/homedetails/712-Preservation-Pl-Mount-Pleasant-SC-29464/10932705_zpid/,712 Preservation Pl Mount Pleasant SC 29464,32.8242069,-79.8515786,625000,4,3,2321,1998,8/19/2020,625000,6/30/1998,32900,,,,,,,,,,,248
https://www.zillow.com/homedetails/1725-James-Basford-Pl-Mount-Pleasant-SC-29466/68391025_zpid/,1725 James Basford Pl Mount Pleasant SC 29466,32.899743,-79.7947825,624500,5,4,3315,2003,9/4/2020,624500,8/21/2020,625000,8/6/2020,629900,7/25/2020,634990,7/17/2020,644000,7/8/2020,645000,7/14/2017,540000,249
https://www.zillow.com/homedetails/1445-Sheepshead-Ln-Mount-Pleasant-SC-29466/2078589237_zpid/,1445 Sheepshead Ln Mount Pleasant SC 29466,32.867783,-79.75393,618425,3,3,2200,2020,8/16/2020,618425,7/22/2020,600000,,,,,,,,,,,250
https://www.zillow.com/homedetails/3539-Bayden-Bridge-Ln-Mount-Pleasant-SC-29466/2079496512_zpid/,3539 Bayden Bridge Ln Mount Pleasant SC 29466,32.8988864,-79.770053,608217,3,3,2782,No Data,9/5/2020,608217,9/3/2020,614330,8/22/2020,611330,8/7/2020,607330,7/26/2020,593963,7/18/2020,591963,7/3/2020,594930,251
https://www.zillow.com/homedetails/2613-Larch-Ln-Mount-Pleasant-SC-29466/2085735565_zpid/,2613 Larch Ln Mount Pleasant SC 29466,32.8796662,-79.8042326,606500,5,4,3040,2020,7/31/2020,606500,7/6/2020,600000,4/5/2020,575000,3/17/2020,590000,11/22/2019,150000,11/22/2019,150000,11/20/2019,590000,252
https://www.zillow.com/homedetails/4045-Maidstone-Dr-Mount-Pleasant-SC-29466/2079347883_zpid/,4045 Maidstone Dr Mount Pleasant SC 29466,32.8996217,-79.7686011,603685,5,5,3163,No Data,9/3/2020,603685,8/22/2020,600685,8/7/2020,596685,7/26/2020,595185,7/24/2020,593185,7/18/2020,581531,7/3/2020,584445,253
